customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age,city,zip_code,city_code,Plan,bundle,index,numbering
7824-PANSQ,Male,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,4807.35,No,25,Chicago,60601,312,Fiber optic_plan_60,Fiber optic_plan_60,5724,5724
8042-JVNFH,Male,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,53,Chicago,60601,312,Fiber optic_plan_64,Fiber optic_plan_64,5725,5725
9648-BCHKM,Female,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,No,51,Chicago,60601,312,No_unknown_plan,No_unknown_plan,5726,5726
2888-ADFAO,Female,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.3,1041.8,No,50,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,5727,5727
8707-HOEDG,Female,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,7689.8,No,57,San Jose,95101,408,Fiber optic_plan_33,Fiber optic_plan_33,5728,5728
3374-LXDEV,Female,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.4,1132.35,Yes,76,Philadelphia,19101,215,Fiber optic_plan_36,Fiber optic_plan_36,5729,5729
4072-IPYLT,Female,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,1815,No,68,Seattle,98101,206,DSL_plan_32,DSL_plan_32,5730,5730
7167-PCEYD,Male,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,78,Los Angeles,90001,213,No_unknown_plan,No_unknown_plan,5731,5731
4936-YPJNK,Female,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,199.45,No,43,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5732,5732
1580-BMCMR,Male,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,1637.3,No,56,Washington D.C.,20001,202,Fiber optic_plan_31,Fiber optic_plan_31,5733,5733
4817-KEQSP,Female,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1326.35,No,60,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5734,5734
6408-WHTEF,Male,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,No,65,Denver,80201,303,DSL_plan_1,DSL_plan_1,5735,5735
9251-AWQGT,Female,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,No,74,San Diego,92101,858,No_unknown_plan,No_unknown_plan,5736,5736
8749-CLJXC,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,37,Fort Worth,76101,817,No_unknown_plan,No_unknown_plan,5737,5737
7989-VCQOH,Male,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,No,61,Indianapolis,46201,317,DSL_plan_17,DSL_plan_17,5738,5738
5049-GLYVG,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,67,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5739,5739
4199-QHJNM,Male,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,6989.7,No,62,Jacksonville,32201,904,Fiber optic_plan_41,Fiber optic_plan_41,5740,5740
8882-TLVRW,Male,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,2779.5,No,62,San Diego,92101,858,DSL_plan_20,DSL_plan_20,5741,5741
5883-GTGVD,Male,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,73,Phoenix,85001,602,Fiber optic_plan_45,Fiber optic_plan_45,5742,5742
5135-GRQJV,Male,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,No,48,Los Angeles,90001,213,Fiber optic_plan_1,Fiber optic_plan_1,5743,5743
2384-OVPSA,Female,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,54,Washington D.C.,20001,202,No_unknown_plan,No_unknown_plan,5744,5744
1371-WEPDS,Male,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,No,70,San Diego,92101,858,DSL_plan_63,DSL_plan_63,5745,5745
3580-GICBM,Female,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.2,1445.2,No,77,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5746,5746
4817-QRJSX,Female,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,55,Washington D.C.,20001,202,Fiber optic_plan_48,Fiber optic_plan_48,5747,5747
9730-DRTMJ,Male,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),72.8,2333.05,No,66,Seattle,98101,206,DSL_plan_26,DSL_plan_26,5748,5748
4686-UXDML,Female,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,62,Fort Worth,76101,817,Fiber optic_plan_45,Fiber optic_plan_45,5749,5749
3349-ANQNH,Female,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890,No,72,Charlotte,28201,704,Fiber optic_plan_53,Fiber optic_plan_53,5750,5750
2398-YPMUR,Female,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,916.75,Yes,61,Denver,80201,303,Fiber optic_plan_64,Fiber optic_plan_64,5751,5751
0932-YIXYU,Female,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1029.8,No,77,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,5752,5752
7480-SPLEF,Male,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55,No,84,San Jose,95101,408,No_unknown_plan,No_unknown_plan,5753,5753
7636-XUHWW,Male,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,70,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,5754,5754
1431-CYWMH,Female,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,48,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,5755,5755
5937-EORGB,Male,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,No,60,Dallas,75201,214,Fiber optic_plan_22,Fiber optic_plan_22,5756,5756
6349-JDHQP,Female,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,No,53,San Jose,95101,408,No_unknown_plan,No_unknown_plan,5757,5757
5539-HIVAK,Female,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.7,734.6,No,62,Seattle,98101,206,No_unknown_plan,No_unknown_plan,5758,5758
5847-MXBEO,Male,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,475.1,No,56,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5759,5759
9985-MWVIX,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,55,Phoenix,85001,602,Fiber optic_plan_64,Fiber optic_plan_64,5760,5760
4583-PARNH,Male,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,No,60,Phoenix,85001,602,Fiber optic_plan_51,Fiber optic_plan_51,5761,5761
1116-FRYVH,Female,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,No,68,Los Angeles,90001,213,DSL_plan_12,DSL_plan_12,5762,5762
1421-HCERK,Male,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3181.8,No,59,Charlotte,28201,704,Fiber optic_plan_2,Fiber optic_plan_2,5763,5763
9633-XQABV,Female,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,229.7,No,61,Seattle,98101,206,Fiber optic_plan_64,Fiber optic_plan_64,5764,5764
0716-BQNDX,Male,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,93.75,5625.55,No,46,Denver,80201,303,Fiber optic_plan_27,Fiber optic_plan_27,5765,5765
1265-XTECC,Female,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),96.55,6581.9,Yes,66,San Diego,92101,858,Fiber optic_plan_15,Fiber optic_plan_15,5766,5766
1183-CANVH,Female,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),60.0,1347.15,No,63,Charlotte,28201,704,DSL_plan_58,DSL_plan_58,5767,5767
1972-XMUWV,Female,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.8,3808.2,No,64,Austin,73301,512,DSL_plan_58,DSL_plan_58,5768,5768
8679-LZBMD,Male,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,No,63,Phoenix,85001,602,Fiber optic_plan_61,Fiber optic_plan_61,5769,5769
3407-JMJQQ,Female,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.0,7661.8,No,53,Austin,73301,512,Fiber optic_plan_5,Fiber optic_plan_5,5770,5770
6252-DFGTK,Female,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.1,2479.25,No,74,Houston,77001,713,DSL_plan_20,DSL_plan_20,5771,5771
1539-LNKHM,Female,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,266.6,No,68,San Jose,95101,408,No_unknown_plan,No_unknown_plan,5772,5772
8645-KOMJQ,Male,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,No,77,Denver,80201,303,DSL_plan_33,DSL_plan_33,5773,5773
0289-IVARM,Female,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No,11,Seattle,98101,206,DSL_plan_8,DSL_plan_8,5774,5774
9761-XUJWD,Male,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,No,64,Denver,80201,303,DSL_plan_43,DSL_plan_43,5775,5775
4057-FKCZK,Male,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.5,4828.05,No,59,Washington D.C.,20001,202,Fiber optic_plan_62,Fiber optic_plan_62,5776,5776
4291-TPNFG,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,55,Dallas,75201,214,DSL_plan_3,DSL_plan_3,5777,5777
6087-YPWHO,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,80,Denver,80201,303,DSL_plan_4,DSL_plan_4,5778,5778
3090-QFUVD,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,20.3,No,58,Fort Worth,76101,817,No_unknown_plan,No_unknown_plan,5779,5779
2237-ZFSMY,Female,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.55,3692.85,Yes,80,San Francisco,94101,415,Fiber optic_plan_18,Fiber optic_plan_18,5780,5780
1722-LDZJS,Male,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,52,Denver,80201,303,No_unknown_plan,No_unknown_plan,5781,5781
1818-ESQMW,Female,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.2,2383.6,No,58,San Diego,92101,858,Fiber optic_plan_51,Fiber optic_plan_51,5782,5782
4871-JTKJF,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,48,Houston,77001,713,Fiber optic_plan_64,Fiber optic_plan_64,5783,5783
1415-YFWLT,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,59,Jacksonville,32201,904,Fiber optic_plan_61,Fiber optic_plan_61,5784,5784
7401-RUBNK,Female,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05,No,57,Austin,73301,512,Fiber optic_plan_32,Fiber optic_plan_32,5785,5785
0506-YLVKJ,Male,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,917.45,No,58,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,5786,5786
8661-BOYNW,Female,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,6096.45,No,69,Fort Worth,76101,817,DSL_plan_17,DSL_plan_17,5787,5787
6711-VTNRE,Female,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,70,Los Angeles,90001,213,Fiber optic_plan_51,Fiber optic_plan_51,5788,5788
4815-GBTCD,Female,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,56,San Antonio,78201,210,DSL_plan_64,DSL_plan_64,5789,5789
2805-AUFQN,Female,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,No,56,Houston,77001,713,No_unknown_plan,No_unknown_plan,5790,5790
0980-PVMRC,Female,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,No,52,San Antonio,78201,210,DSL_plan_45,DSL_plan_45,5791,5791
7233-DRTRF,Male,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,67,Indianapolis,46201,317,Fiber optic_plan_37,Fiber optic_plan_37,5792,5792
3500-RMZLT,Female,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,Yes,50,Philadelphia,19101,215,Fiber optic_plan_19,Fiber optic_plan_19,5793,5793
3873-NFTGI,Male,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,No,73,Indianapolis,46201,317,DSL_plan_48,DSL_plan_48,5794,5794
1162-ECVII,Male,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,7932.5,No,74,San Antonio,78201,210,Fiber optic_plan_33,Fiber optic_plan_33,5795,5795
7048-GXDAY,Male,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,4040.65,No,59,Washington D.C.,20001,202,Fiber optic_plan_13,Fiber optic_plan_13,5796,5796
8571-ZCMCX,Female,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.0,2768.65,No,78,Chicago,60601,312,DSL_plan_5,DSL_plan_5,5797,5797
1169-WCVAK,Male,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.8,1672.35,No,46,San Antonio,78201,210,Fiber optic_plan_12,Fiber optic_plan_12,5798,5798
4548-SDBKE,Female,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,85,Indianapolis,46201,317,Fiber optic_plan_62,Fiber optic_plan_62,5799,5799
8066-POXGX,Female,No,No,13,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,Yes,32,Dallas,75201,214,DSL_plan_63,DSL_plan_63,5800,5800
7129-CAKJW,Female,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,No,57,San Antonio,78201,210,Fiber optic_plan_56,Fiber optic_plan_56,5801,5801
8695-ARGXZ,Male,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,61,Washington D.C.,20001,202,Fiber optic_plan_64,Fiber optic_plan_64,5802,5802
3570-YUEKJ,Female,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.55,2077.95,No,54,Houston,77001,713,DSL_plan_48,DSL_plan_48,5803,5803
4143-OOBWZ,Male,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,57,San Diego,92101,858,Fiber optic_plan_48,Fiber optic_plan_48,5804,5804
1555-HAPSU,Female,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,No,90,Seattle,98101,206,No_unknown_plan,No_unknown_plan,5805,5805
1697-NVVGY,Male,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,1286.05,No,63,Phoenix,85001,602,DSL_plan_22,DSL_plan_22,5806,5806
7854-EKTJL,Female,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,Yes,71,Los Angeles,90001,213,No_unknown_plan,No_unknown_plan,5807,5807
8464-EETCQ,Male,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.8,1094.35,No,25,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,5808,5808
2419-FSORS,Male,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.4,7719.5,No,54,Philadelphia,19101,215,Fiber optic_plan_33,Fiber optic_plan_33,5809,5809
8132-YPVBX,Female,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,514.6,No,66,San Francisco,94101,415,Fiber optic_plan_47,Fiber optic_plan_47,5810,5810
9102-IAYHT,Female,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.45,1451.6,Yes,59,Denver,80201,303,Fiber optic_plan_63,Fiber optic_plan_63,5811,5811
6754-LZUKA,Male,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,55,Dallas,75201,214,DSL_plan_37,DSL_plan_37,5812,5812
3422-LYEPQ,Male,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71,Yes,70,Jacksonville,32201,904,Fiber optic_plan_64,Fiber optic_plan_64,5813,5813
8099-MZPUJ,Male,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.8,5443.65,No,52,San Diego,92101,858,Fiber optic_plan_1,Fiber optic_plan_1,5814,5814
0787-LHDYT,Male,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.6,330.25,No,65,Seattle,98101,206,No_unknown_plan,No_unknown_plan,5815,5815
2642-DTVCO,Male,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes,60,Charlotte,28201,704,Fiber optic_plan_63,Fiber optic_plan_63,5816,5816
0374-IOEGQ,Female,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.6,122.7,No,30,San Francisco,94101,415,DSL_plan_64,DSL_plan_64,5817,5817
4361-JEIVL,Male,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.4,44.4,Yes,18,San Antonio,78201,210,DSL_plan_64,DSL_plan_64,5818,5818
3197-NNYNB,Male,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.1,6631.85,No,71,Fort Worth,76101,817,Fiber optic_plan_37,Fiber optic_plan_37,5819,5819
3396-DKDEL,Female,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8250,No,58,Chicago,60601,312,Fiber optic_plan_1,Fiber optic_plan_1,5820,5820
1752-OZXFY,Male,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,No,73,Houston,77001,713,DSL_plan_30,DSL_plan_30,5821,5821
9066-QRSDU,Female,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,67,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,5822,5822
9112-WSNPU,Female,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.55,2419,No,53,San Antonio,78201,210,Fiber optic_plan_64,Fiber optic_plan_64,5823,5823
9867-NNXLC,Female,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,55,Seattle,98101,206,No_unknown_plan,No_unknown_plan,5824,5824
